省份,城市,城市代码,市辖区县,市辖区县代码,城镇,城镇代码
江西省,抚州市,361000000000,宜黄县,361026000000,圳口乡,361026203000
江西省,抚州市,361000000000,宜黄县,361026000000,南源乡,361026204000
江西省,抚州市,361000000000,宜黄县,361026000000,黄柏岭垦殖场,361026400000
江西省,抚州市,361000000000,宜黄县,361026000000,青年垦殖场,361026401000
江西省,抚州市,361000000000,宜黄县,361026000000,宜黄县工业园区,361026500000
江西省,抚州市,361000000000,乐安县,361025000000,鳌溪镇,361025100000
江西省,抚州市,361000000000,乐安县,361025000000,公溪镇,361025101000
江西省,抚州市,361000000000,乐安县,361025000000,山砀镇,361025102000
江西省,抚州市,361000000000,乐安县,361025000000,龚坊镇,361025103000
江西省,抚州市,361000000000,乐安县,361025000000,戴坊镇,361025104000
江西省,抚州市,361000000000,乐安县,361025000000,牛田镇,361025105000
江西省,抚州市,361000000000,乐安县,361025000000,万崇镇,361025106000
江西省,抚州市,361000000000,乐安县,361025000000,增田镇,361025107000
江西省,抚州市,361000000000,乐安县,361025000000,招携镇,361025108000
江西省,抚州市,361000000000,乐安县,361025000000,湖溪乡,361025200000
江西省,抚州市,361000000000,乐安县,361025000000,罗陂乡,361025201000
江西省,抚州市,361000000000,乐安县,361025000000,湖坪乡,361025202000
江西省,抚州市,361000000000,乐安县,361025000000,南村乡,361025203000
江西省,抚州市,361000000000,乐安县,361025000000,谷岗乡,361025204000
江西省,抚州市,361000000000,乐安县,361025000000,金竹畲族乡,361025205000
江西省,抚州市,361000000000,乐安县,361025000000,大马头乡,361025206000
江西省,抚州市,361000000000,崇仁县,361024000000,巴山镇,361024100000
江西省,抚州市,361000000000,崇仁县,361024000000,相山镇,361024101000
江西省,抚州市,361000000000,崇仁县,361024000000,航埠镇,361024102000
江西省,抚州市,361000000000,崇仁县,361024000000,孙坊镇,361024103000
江西省,抚州市,361000000000,崇仁县,361024000000,河上镇,361024104000
江西省,抚州市,361000000000,崇仁县,361024000000,礼陂镇,361024105000
江西省,抚州市,361000000000,崇仁县,361024000000,马鞍镇,361024106000
江西省,抚州市,361000000000,崇仁县,361024000000,石庄乡,361024200000
江西省,抚州市,361000000000,崇仁县,361024000000,六家桥乡,361024201000
江西省,抚州市,361000000000,崇仁县,361024000000,白路乡,361024202000
江西省,抚州市,361000000000,崇仁县,361024000000,三山乡,361024203000
江西省,抚州市,361000000000,崇仁县,361024000000,白陂乡,361024204000
江西省,抚州市,361000000000,崇仁县,361024000000,桃源乡,361024205000
江西省,抚州市,361000000000,崇仁县,361024000000,许坊乡,361024206000
江西省,抚州市,361000000000,崇仁县,361024000000,郭圩乡,361024207000
江西省,抚州市,361000000000,南丰县,361023000000,琴城镇,361023100000
江西省,抚州市,361000000000,南丰县,361023000000,太和镇,361023101000
江西省,抚州市,361000000000,南丰县,361023000000,白舍镇,361023102000
江西省,抚州市,361000000000,南丰县,361023000000,市山镇,361023103000
江西省,抚州市,361000000000,南丰县,361023000000,洽湾镇,361023104000
江西省,抚州市,361000000000,南丰县,361023000000,桑田镇,361023105000
江西省,抚州市,361000000000,南丰县,361023000000,紫霄镇,361023106000
江西省,抚州市,361000000000,南丰县,361023000000,三溪乡,361023200000
江西省,抚州市,361000000000,南丰县,361023000000,东坪乡,361023201000
江西省,抚州市,361000000000,南丰县,361023000000,莱溪乡,361023202000
江西省,抚州市,361000000000,南丰县,361023000000,太源乡,361023203000
江西省,抚州市,361000000000,南丰县,361023000000,傅坊乡,361023204000
江西省,抚州市,361000000000,南丰县,361023000000,南丰县长红垦殖场,361023400000
江西省,抚州市,361000000000,南丰县,361023000000,南丰工业园区,361023500000
江西省,抚州市,361000000000,黎川县,361022000000,日峰镇,361022100000
江西省,抚州市,361000000000,黎川县,361022000000,宏村镇,361022101000
江西省,抚州市,361000000000,黎川县,361022000000,洵口镇,361022102000
江西省,抚州市,361000000000,黎川县,361022000000,熊村镇,361022103000
江西省,抚州市,361000000000,黎川县,361022000000,龙安镇,361022104000
江西省,抚州市,361000000000,黎川县,361022000000,德胜镇,361022105000
江西省,抚州市,361000000000,黎川县,361022000000,华山镇,361022106000
江西省,抚州市,361000000000,黎川县,361022000000,潭溪乡,361022200000
江西省,抚州市,361000000000,黎川县,361022000000,湖坊乡,361022201000
江西省,抚州市,361000000000,黎川县,361022000000,荷源乡,361022202000
江西省,抚州市,361000000000,黎川县,361022000000,厚村乡,361022203000
江西省,抚州市,361000000000,黎川县,361022000000,社苹乡,361022204000
江西省,抚州市,361000000000,黎川县,361022000000,樟溪乡,361022205000
江西省,抚州市,361000000000,黎川县,361022000000,西城乡,361022206000
江西省,抚州市,361000000000,黎川县,361022000000,中田乡,361022207000
江西省,抚州市,361000000000,黎川县,361022000000,黎川县工业园区管理委员会,361022401000
江西省,抚州市,361000000000,黎川县,361022000000,德胜企业集团,361022500000
江西省,抚州市,361000000000,南城县,361021000000,建昌镇,361021100000
江西省,抚州市,361000000000,南城县,361021000000,株良镇,361021101000
江西省,抚州市,361000000000,南城县,361021000000,上唐镇,361021102000
江西省,抚州市,361000000000,南城县,361021000000,里塔镇,361021103000
江西省,抚州市,361000000000,南城县,361021000000,洪门镇,361021104000
江西省,抚州市,361000000000,南城县,361021000000,沙洲镇,361021105000
江西省,抚州市,361000000000,南城县,361021000000,龙湖镇,361021106000
江西省,抚州市,361000000000,南城县,361021000000,新丰街镇,361021107000
江西省,抚州市,361000000000,南城县,361021000000,万坊镇,361021108000
江西省,抚州市,361000000000,南城县,361021000000,徐家镇,361021109000
江西省,抚州市,361000000000,南城县,361021000000,天井源乡,361021201000
江西省,抚州市,361000000000,南城县,361021000000,浔溪乡,361021203000
江西省,抚州市,361000000000,南城县,361021000000,南城县工业园区,361021400000
江西省,抚州市,361000000000,东乡区,361003000000,金峰街道,361003001000
江西省,抚州市,361000000000,东乡区,361003000000,孝岗镇,361003100000
江西省,抚州市,361000000000,东乡区,361003000000,小璜镇,361003101000
江西省,抚州市,361000000000,东乡区,361003000000,圩上桥镇,361003102000
江西省,抚州市,361000000000,东乡区,361003000000,马圩镇,361003103000
江西省,抚州市,361000000000,东乡区,361003000000,詹圩镇,361003104000
江西省,抚州市,361000000000,东乡区,361003000000,岗上积镇,361003105000
江西省,抚州市,361000000000,东乡区,361003000000,杨桥殿镇,361003106000
江西省,抚州市,361000000000,东乡区,361003000000,黎圩镇,361003107000
江西省,抚州市,361000000000,东乡区,361003000000,王桥镇,361003108000
江西省,抚州市,361000000000,东乡区,361003000000,红星镇,361003109000
江西省,抚州市,361000000000,东乡区,361003000000,珀玕乡,361003200000
江西省,抚州市,361000000000,东乡区,361003000000,邓家乡,361003201000
江西省,抚州市,361000000000,东乡区,361003000000,虎圩乡,361003202000
江西省,抚州市,361000000000,东乡区,361003000000,瑶圩乡,361003203000
江西省,抚州市,361000000000,东乡区,361003000000,红光垦殖场,361003401000
江西省,抚州市,361000000000,东乡区,361003000000,红亮垦殖场,361003402000
江西省,抚州市,361000000000,东乡区,361003000000,甘坑生态林场,361003403000
江西省,抚州市,361000000000,东乡区,361003000000,东乡县经济开发区,361003406000
江西省,抚州市,361000000000,临川区,361002000000,青云街道,361002001000
江西省,抚州市,361000000000,临川区,361002000000,西大街街道,361002002000
江西省,抚州市,361000000000,临川区,361002000000,荆公路街道,361002003000
江西省,抚州市,361000000000,临川区,361002000000,六水桥街道,361002004000
江西省,抚州市,361000000000,临川区,361002000000,文昌街道,361002005000
江西省,抚州市,361000000000,临川区,361002000000,城西街道,361002091000
江西省,抚州市,361000000000,临川区,361002000000,钟岭街道,361002092000
江西省,抚州市,361000000000,临川区,361002000000,上顿渡镇,361002100000
江西省,抚州市,361000000000,临川区,361002000000,温泉镇,361002101000
江西省,抚州市,361000000000,临川区,361002000000,高坪镇,361002102000
江西省,抚州市,361000000000,临川区,361002000000,秋溪镇,361002103000
江西省,抚州市,361000000000,临川区,361002000000,荣山镇,361002104000
江西省,抚州市,361000000000,临川区,361002000000,龙溪镇,361002105000
江西省,抚州市,361000000000,临川区,361002000000,大岗镇,361002107000
江西省,抚州市,361000000000,临川区,361002000000,云山镇,361002108000
江西省,抚州市,361000000000,临川区,361002000000,唱凯镇,361002109000
江西省,抚州市,361000000000,临川区,361002000000,罗针镇,361002110000
江西省,抚州市,361000000000,临川区,361002000000,罗湖镇,361002111000
江西省,抚州市,361000000000,临川区,361002000000,太阳镇,361002112000
江西省,抚州市,361000000000,临川区,361002000000,东馆镇,361002113000
江西省,抚州市,361000000000,临川区,361002000000,腾桥镇,361002114000
江西省,抚州市,361000000000,临川区,361002000000,青泥镇,361002115000
江西省,抚州市,361000000000,临川区,361002000000,孝桥镇,361002116000
江西省,抚州市,361000000000,临川区,361002000000,抚北镇,361002117000
江西省,抚州市,361000000000,临川区,361002000000,展坪镇,361002118000
江西省,抚州市,361000000000,临川区,361002000000,崇岗镇,361002190000
江西省,抚州市,361000000000,临川区,361002000000,连城乡,361002201000
江西省,抚州市,361000000000,临川区,361002000000,桐源乡,361002202000
江西省,抚州市,361000000000,临川区,361002000000,湖南乡,361002203000
江西省,抚州市,361000000000,临川区,361002000000,七里岗乡,361002204000
江西省,抚州市,361000000000,临川区,361002000000,嵩湖乡,361002205000
江西省,抚州市,361000000000,临川区,361002000000,鹏田乡,361002206000
江西省,抚州市,361000000000,临川区,361002000000,茅排乡,361002207000
江西省,抚州市,361000000000,临川区,361002000000,河埠乡,361002208000
江西省,抚州市,361000000000,临川区,361002000000,荣山垦殖场,361002400000
江西省,抚州市,361000000000,临川区,361002000000,七里岗垦殖场,361002401000
江西省,抚州市,361000000000,临川区,361002000000,开发区管理委员会,361002500000
湖南省,怀化市,431200000000,洪江市,431281000000,黔城镇,431281101000
湖南省,怀化市,431200000000,洪江市,431281000000,安江镇,431281102000
湖南省,怀化市,431200000000,洪江市,431281000000,托口镇,431281103000
湖南省,怀化市,431200000000,洪江市,431281000000,雪峰镇,431281104000
湖南省,怀化市,431200000000,洪江市,431281000000,江市镇,431281106000
湖南省,怀化市,431200000000,洪江市,431281000000,沅河镇,431281107000
湖南省,怀化市,431200000000,洪江市,431281000000,塘湾镇,431281108000
湖南省,怀化市,431200000000,洪江市,431281000000,岔头乡,431281202000
湖南省,怀化市,431200000000,洪江市,431281000000,茅渡乡,431281203000
湖南省,怀化市,431200000000,洪江市,431281000000,大崇乡,431281204000
湖南省,怀化市,431200000000,洪江市,431281000000,熟坪乡,431281205000
湖南省,怀化市,431200000000,洪江市,431281000000,铁山乡,431281206000
湖南省,怀化市,431200000000,洪江市,431281000000,群峰乡,431281207000
湖南省,怀化市,431200000000,洪江市,431281000000,湾溪乡,431281208000
湖南省,怀化市,431200000000,洪江市,431281000000,洗马乡,431281209000
湖南省,怀化市,431200000000,洪江市,431281000000,沙湾乡,431281211000
湖南省,怀化市,431200000000,洪江市,431281000000,深渡苗族乡,431281212000
湖南省,怀化市,431200000000,洪江市,431281000000,龙船塘瑶族乡,431281213000
湖南省,怀化市,431200000000,洪江市,431281000000,太平乡,431281214000
湖南省,怀化市,431200000000,洪江市,431281000000,岩垅乡,431281217000
湖南省,怀化市,431200000000,怀化市洪江管理区,431271000000,河滨路街道,431271001000
湖南省,怀化市,431200000000,怀化市洪江管理区,431271000000,沅江路街道,431271002000
湖南省,怀化市,431200000000,怀化市洪江管理区,431271000000,新街街道,431271003000
湖南省,怀化市,431200000000,怀化市洪江管理区,431271000000,高坡街街道,431271004000
湖南省,怀化市,431200000000,怀化市洪江管理区,431271000000,横岩乡,431271218000
湖南省,怀化市,431200000000,怀化市洪江管理区,431271000000,桂花园乡,431271220000
湖南省,怀化市,431200000000,通道侗族自治县,431230000000,双江镇,431230100000
湖南省,怀化市,431200000000,通道侗族自治县,431230000000,县溪镇,431230101000
湖南省,怀化市,431200000000,通道侗族自治县,431230000000,播阳镇,431230102000
湖南省,怀化市,431200000000,通道侗族自治县,431230000000,牙屯堡镇,431230104000
湖南省,怀化市,431200000000,通道侗族自治县,431230000000,菁芜洲镇,431230105000
湖南省,怀化市,431200000000,通道侗族自治县,431230000000,溪口镇,431230106000
湖南省,怀化市,431200000000,通道侗族自治县,431230000000,陇城镇,431230107000
湖南省,怀化市,431200000000,通道侗族自治县,431230000000,万佛山镇,431230108000
湖南省,怀化市,431200000000,通道侗族自治县,431230000000,独坡镇,431230109000
湖南省,怀化市,431200000000,通道侗族自治县,431230000000,大高坪苗族乡,431230203000
湖南省,怀化市,431200000000,通道侗族自治县,431230000000,坪坦乡,431230216000
湖南省,怀化市,431200000000,通道侗族自治县,431230000000,通道县地连林场,431230400000
湖南省,怀化市,431200000000,通道侗族自治县,431230000000,通道县播阳农场,431230401000
湖南省,怀化市,431200000000,靖州苗族侗族自治县,431229000000,渠阳镇,431229100000
湖南省,怀化市,431200000000,靖州苗族侗族自治县,431229000000,甘棠镇,431229101000
湖南省,怀化市,431200000000,靖州苗族侗族自治县,431229000000,大堡子镇,431229102000
湖南省,怀化市,431200000000,靖州苗族侗族自治县,431229000000,坳上镇,431229103000
湖南省,怀化市,431200000000,靖州苗族侗族自治县,431229000000,新厂镇,431229104000
湖南省,怀化市,431200000000,靖州苗族侗族自治县,431229000000,平茶镇,431229105000
湖南省,怀化市,431200000000,靖州苗族侗族自治县,431229000000,太阳坪乡,431229200000
湖南省,怀化市,431200000000,靖州苗族侗族自治县,431229000000,三锹乡,431229201000
湖南省,怀化市,431200000000,靖州苗族侗族自治县,431229000000,文溪乡,431229202000
湖南省,怀化市,431200000000,靖州苗族侗族自治县,431229000000,寨牙乡,431229203000
湖南省,怀化市,431200000000,靖州苗族侗族自治县,431229000000,藕团乡,431229206000
湖南省,怀化市,431200000000,芷江侗族自治县,431228000000,芷江镇,431228100000
湖南省,怀化市,431200000000,芷江侗族自治县,431228000000,罗旧镇,431228101000
湖南省,怀化市,431200000000,芷江侗族自治县,431228000000,新店坪镇,431228102000
湖南省,怀化市,431200000000,芷江侗族自治县,431228000000,碧涌镇,431228103000
湖南省,怀化市,431200000000,芷江侗族自治县,431228000000,公坪镇,431228104000
湖南省,怀化市,431200000000,芷江侗族自治县,431228000000,岩桥镇,431228105000
湖南省,怀化市,431200000000,芷江侗族自治县,431228000000,三道坑镇,431228106000
湖南省,怀化市,431200000000,芷江侗族自治县,431228000000,土桥镇,431228107000
湖南省,怀化市,431200000000,芷江侗族自治县,431228000000,楠木坪镇,431228108000
湖南省,怀化市,431200000000,芷江侗族自治县,431228000000,牛牯坪乡,431228201000
湖南省,怀化市,431200000000,芷江侗族自治县,431228000000,水宽乡,431228204000
湖南省,怀化市,431200000000,芷江侗族自治县,431228000000,大树坳乡,431228212000
湖南省,怀化市,431200000000,芷江侗族自治县,431228000000,梨溪口乡,431228215000
湖南省,怀化市,431200000000,芷江侗族自治县,431228000000,洞下场乡,431228216000
湖南省,怀化市,431200000000,芷江侗族自治县,431228000000,禾梨坳乡,431228220000
湖南省,怀化市,431200000000,芷江侗族自治县,431228000000,冷水溪乡,431228221000
湖南省,怀化市,431200000000,芷江侗族自治县,431228000000,晓坪乡,431228223000
湖南省,怀化市,431200000000,芷江侗族自治县,431228000000,罗卜田乡,431228224000
湖南省,怀化市,431200000000,新晃侗族自治县,431227000000,波洲镇,431227101000
湖南省,怀化市,431200000000,新晃侗族自治县,431227000000,鱼市镇,431227103000
湖南省,怀化市,431200000000,新晃侗族自治县,431227000000,凉伞镇,431227104000
湖南省,怀化市,431200000000,新晃侗族自治县,431227000000,扶罗镇,431227105000
湖南省,怀化市,431200000000,新晃侗族自治县,431227000000,中寨镇,431227106000
湖南省,怀化市,431200000000,新晃侗族自治县,431227000000,晃洲镇,431227107000
湖南省,怀化市,431200000000,新晃侗族自治县,431227000000,林冲镇,431227108000
湖南省,怀化市,431200000000,新晃侗族自治县,431227000000,贡溪镇,431227109000
湖南省,怀化市,431200000000,新晃侗族自治县,431227000000,禾滩镇,431227110000
湖南省,怀化市,431200000000,新晃侗族自治县,431227000000,步头降苗族乡,431227200000
湖南省,怀化市,431200000000,新晃侗族自治县,431227000000,米贝苗族乡,431227215000
湖南省,怀化市,431200000000,麻阳苗族自治县,431226000000,锦和镇,431226101000
湖南省,怀化市,431200000000,麻阳苗族自治县,431226000000,江口墟镇,431226102000
湖南省,怀化市,431200000000,麻阳苗族自治县,431226000000,岩门镇,431226103000
湖南省,怀化市,431200000000,麻阳苗族自治县,431226000000,兰里镇,431226104000
湖南省,怀化市,431200000000,麻阳苗族自治县,431226000000,吕家坪镇,431226105000
湖南省,怀化市,431200000000,麻阳苗族自治县,431226000000,高村镇,431226106000
湖南省,怀化市,431200000000,麻阳苗族自治县,431226000000,尧市镇,431226107000
湖南省,怀化市,431200000000,麻阳苗族自治县,431226000000,郭公坪镇,431226108000
湖南省,怀化市,431200000000,麻阳苗族自治县,431226000000,文昌阁乡,431226204000
湖南省,怀化市,431200000000,麻阳苗族自治县,431226000000,大桥江乡,431226205000
湖南省,怀化市,431200000000,麻阳苗族自治县,431226000000,舒家村乡,431226206000
湖南省,怀化市,431200000000,麻阳苗族自治县,431226000000,隆家堡乡,431226207000
湖南省,怀化市,431200000000,麻阳苗族自治县,431226000000,谭家寨乡,431226208000
湖南省,怀化市,431200000000,麻阳苗族自治县,431226000000,石羊哨乡,431226209000
湖南省,怀化市,431200000000,麻阳苗族自治县,431226000000,板栗树乡,431226210000
湖南省,怀化市,431200000000,麻阳苗族自治县,431226000000,兰村乡,431226212000
湖南省,怀化市,431200000000,麻阳苗族自治县,431226000000,和平溪乡,431226215000
湖南省,怀化市,431200000000,麻阳苗族自治县,431226000000,黄桑乡,431226216000
湖南省,怀化市,431200000000,会同县,431225000000,林城镇,431225100000
湖南省,怀化市,431200000000,会同县,431225000000,坪村镇,431225101000
湖南省,怀化市,431200000000,会同县,431225000000,堡子镇,431225102000
湖南省,怀化市,431200000000,会同县,431225000000,团河镇,431225103000
湖南省,怀化市,431200000000,会同县,431225000000,若水镇,431225104000
湖南省,怀化市,431200000000,会同县,431225000000,广坪镇,431225106000
湖南省,怀化市,431200000000,会同县,431225000000,马鞍镇,431225107000
湖南省,怀化市,431200000000,会同县,431225000000,金竹镇,431225108000
湖南省,怀化市,431200000000,会同县,431225000000,沙溪乡,431225200000
湖南省,怀化市,431200000000,会同县,431225000000,金子岩侗族苗族乡,431225201000
湖南省,怀化市,431200000000,会同县,431225000000,高椅乡,431225204000
湖南省,怀化市,431200000000,会同县,431225000000,宝田侗族苗族乡,431225209000
湖南省,怀化市,431200000000,会同县,431225000000,漠滨侗族苗族乡,431225210000
湖南省,怀化市,431200000000,会同县,431225000000,蒲稳侗族苗族乡,431225211000
湖南省,怀化市,431200000000,会同县,431225000000,青朗侗族苗族乡,431225212000
湖南省,怀化市,431200000000,会同县,431225000000,炮团侗族苗族乡,431225213000
湖南省,怀化市,431200000000,会同县,431225000000,地灵乡,431225214000
湖南省,怀化市,431200000000,会同县,431225000000,连山乡,431225215000
湖南省,怀化市,431200000000,溆浦县,431224000000,卢峰镇,431224100000
湖南省,怀化市,431200000000,溆浦县,431224000000,低庄镇,431224102000
湖南省,怀化市,431200000000,溆浦县,431224000000,桥江镇,431224103000
湖南省,怀化市,431200000000,溆浦县,431224000000,龙潭镇,431224104000
湖南省,怀化市,431200000000,溆浦县,431224000000,均坪镇,431224105000
湖南省,怀化市,431200000000,溆浦县,431224000000,观音阁镇,431224106000
湖南省,怀化市,431200000000,溆浦县,431224000000,双井镇,431224107000
湖南省,怀化市,431200000000,溆浦县,431224000000,水东镇,431224108000
湖南省,怀化市,431200000000,溆浦县,431224000000,两丫坪镇,431224109000
湖南省,怀化市,431200000000,溆浦县,431224000000,黄茅园镇,431224110000
湖南省,怀化市,431200000000,溆浦县,431224000000,葛竹坪镇,431224112000
湖南省,怀化市,431200000000,溆浦县,431224000000,大江口镇,431224118000
湖南省,怀化市,431200000000,溆浦县,431224000000,思蒙镇,431224119000
湖南省,怀化市,431200000000,溆浦县,431224000000,深子湖镇,431224120000
湖南省,怀化市,431200000000,溆浦县,431224000000,祖师殿镇,431224121000
湖南省,怀化市,431200000000,溆浦县,431224000000,三江镇,431224122000
湖南省,怀化市,431200000000,溆浦县,431224000000,统溪河镇,431224123000
湖南省,怀化市,431200000000,溆浦县,431224000000,北斗溪镇,431224124000
湖南省,怀化市,431200000000,溆浦县,431224000000,舒溶溪乡,431224204000
湖南省,怀化市,431200000000,溆浦县,431224000000,油洋乡,431224213000
湖南省,怀化市,431200000000,溆浦县,431224000000,小横垅乡,431224219000
湖南省,怀化市,431200000000,溆浦县,431224000000,中都乡,431224223000
湖南省,怀化市,431200000000,溆浦县,431224000000,沿溪乡,431224224000
湖南省,怀化市,431200000000,溆浦县,431224000000,龙庄湾乡,431224230000
湖南省,怀化市,431200000000,溆浦县,431224000000,淘金坪乡,431224231000
湖南省,怀化市,431200000000,辰溪县,431223000000,辰阳镇,431223100000
湖南省,怀化市,431200000000,辰溪县,431223000000,孝坪镇,431223101000
湖南省,怀化市,431200000000,辰溪县,431223000000,田湾镇,431223102000
湖南省,怀化市,431200000000,辰溪县,431223000000,火马冲镇,431223103000
湖南省,怀化市,431200000000,辰溪县,431223000000,黄溪口镇,431223104000
湖南省,怀化市,431200000000,辰溪县,431223000000,潭湾镇,431223105000
湖南省,怀化市,431200000000,辰溪县,431223000000,安坪镇,431223106000
湖南省,怀化市,431200000000,辰溪县,431223000000,锦滨镇,431223108000
湖南省,怀化市,431200000000,辰溪县,431223000000,修溪镇,431223109000
湖南省,怀化市,431200000000,辰溪县,431223000000,船溪乡,431223200000
湖南省,怀化市,431200000000,辰溪县,431223000000,长田湾乡,431223204000
湖南省,怀化市,431200000000,辰溪县,431223000000,小龙门乡,431223205000
湖南省,怀化市,431200000000,辰溪县,431223000000,后塘瑶族乡,431223206000
湖南省,怀化市,431200000000,辰溪县,431223000000,苏木溪瑶族乡,431223207000
湖南省,怀化市,431200000000,辰溪县,431223000000,罗子山瑶族乡,431223208000
湖南省,怀化市,431200000000,辰溪县,431223000000,上蒲溪瑶族乡,431223209000
湖南省,怀化市,431200000000,辰溪县,431223000000,仙人湾瑶族乡,431223210000
湖南省,怀化市,431200000000,辰溪县,431223000000,龙头庵乡,431223211000
湖南省,怀化市,431200000000,辰溪县,431223000000,大水田乡,431223215000
湖南省,怀化市,431200000000,辰溪县,431223000000,桥头溪乡,431223216000
湖南省,怀化市,431200000000,辰溪县,431223000000,龙泉岩乡,431223218000
湖南省,怀化市,431200000000,辰溪县,431223000000,柿溪乡,431223221000
湖南省,怀化市,431200000000,辰溪县,431223000000,谭家场乡,431223222000
湖南省,怀化市,431200000000,沅陵县,431222000000,麻溪铺镇,431222102000
湖南省,怀化市,431200000000,沅陵县,431222000000,五强溪镇,431222105000
湖南省,怀化市,431200000000,沅陵县,431222000000,明溪口镇,431222110000
湖南省,怀化市,431200000000,沅陵县,431222000000,凉水井镇,431222111000
湖南省,怀化市,431200000000,沅陵县,431222000000,七甲坪镇,431222112000
湖南省,怀化市,431200000000,沅陵县,431222000000,筲箕湾镇,431222113000
湖南省,怀化市,431200000000,沅陵县,431222000000,官庄镇,431222114000
湖南省,怀化市,431200000000,沅陵县,431222000000,沅陵镇,431222115000
湖南省,怀化市,431200000000,沅陵县,431222000000,杜家坪乡,431222223000
湖南省,怀化市,431200000000,沅陵县,431222000000,楠木铺乡,431222224000
湖南省,怀化市,431200000000,沅陵县,431222000000,肖家桥乡,431222230000
湖南省,怀化市,431200000000,沅陵县,431222000000,火场土家族乡,431222234000
湖南省,怀化市,431200000000,沅陵县,431222000000,陈家滩乡,431222238000
湖南省,怀化市,431200000000,沅陵县,431222000000,清浪乡,431222239000
湖南省,怀化市,431200000000,沅陵县,431222000000,借母溪乡,431222245000
湖南省,怀化市,431200000000,沅陵县,431222000000,荔溪乡,431222247000
湖南省,怀化市,431200000000,沅陵县,431222000000,大合坪乡,431222248000
湖南省,怀化市,431200000000,沅陵县,431222000000,马底驿乡,431222250000
湖南省,怀化市,431200000000,沅陵县,431222000000,北溶乡,431222251000
湖南省,怀化市,431200000000,沅陵县,431222000000,二酉乡,431222252000
湖南省,怀化市,431200000000,沅陵县,431222000000,盘古乡,431222253000
湖南省,怀化市,431200000000,中方县,431221000000,中方镇,431221100000
湖南省,怀化市,431200000000,中方县,431221000000,泸阳镇,431221102000
湖南省,怀化市,431200000000,中方县,431221000000,花桥镇,431221103000
湖南省,怀化市,431200000000,中方县,431221000000,铜湾镇,431221104000
湖南省,怀化市,431200000000,中方县,431221000000,桐木镇,431221105000
湖南省,怀化市,431200000000,中方县,431221000000,铁坡镇,431221106000
湖南省,怀化市,431200000000,中方县,431221000000,新建镇,431221107000
湖南省,怀化市,431200000000,中方县,431221000000,接龙镇,431221108000
湖南省,怀化市,431200000000,中方县,431221000000,铜鼎镇,431221109000
湖南省,怀化市,431200000000,中方县,431221000000,新路河镇,431221110000
湖南省,怀化市,431200000000,中方县,431221000000,袁家镇,431221111000
湖南省,怀化市,431200000000,中方县,431221000000,蒿吉坪瑶族乡,431221214000
湖南省,怀化市,431200000000,鹤城区,431202000000,城中街道,431202001000
湖南省,怀化市,431200000000,鹤城区,431202000000,城北街道,431202002000
湖南省,怀化市,431200000000,鹤城区,431202000000,红星街道,431202003000
湖南省,怀化市,431200000000,鹤城区,431202000000,迎丰街道,431202004000
湖南省,怀化市,431200000000,鹤城区,431202000000,坨院街道,431202005000
湖南省,怀化市,431200000000,鹤城区,431202000000,河西街道,431202006000
湖南省,怀化市,431200000000,鹤城区,431202000000,城南街道,431202007000
湖南省,怀化市,431200000000,鹤城区,431202000000,黄金坳镇,431202101000
湖南省,怀化市,431200000000,鹤城区,431202000000,盈口乡,431202201000
湖南省,怀化市,431200000000,鹤城区,431202000000,凉亭坳乡,431202205000
湖南省,怀化市,431200000000,鹤城区,431202000000,黄岩旅游度假区,431202400000
湖北省,省直辖县级行政区划,429000000000,神农架林区,429021000000,松柏镇,429021100000
湖北省,省直辖县级行政区划,429000000000,神农架林区,429021000000,阳日镇,429021101000
湖北省,省直辖县级行政区划,429000000000,神农架林区,429021000000,木鱼镇,429021102000
湖北省,省直辖县级行政区划,429000000000,神农架林区,429021000000,红坪镇,429021103000
湖北省,省直辖县级行政区划,429000000000,神农架林区,429021000000,新华镇,429021104000
湖北省,省直辖县级行政区划,429000000000,神农架林区,429021000000,九湖镇,429021105000
湖北省,省直辖县级行政区划,429000000000,神农架林区,429021000000,宋洛乡,429021201000
湖北省,省直辖县级行政区划,429000000000,神农架林区,429021000000,下谷坪土家族乡,429021203000
湖北省,省直辖县级行政区划,429000000000,天门市,429006000000,竟陵街道,429006001000
湖北省,省直辖县级行政区划,429000000000,天门市,429006000000,候口街道,429006002000
湖北省,省直辖县级行政区划,429000000000,天门市,429006000000,杨林街道,429006003000
湖北省,省直辖县级行政区划,429000000000,天门市,429006000000,多宝镇,429006100000
湖北省,省直辖县级行政区划,429000000000,天门市,429006000000,拖市镇,429006101000
湖北省,省直辖县级行政区划,429000000000,天门市,429006000000,张港镇,429006102000
湖北省,省直辖县级行政区划,429000000000,天门市,429006000000,蒋场镇,429006103000
湖北省,省直辖县级行政区划,429000000000,天门市,429006000000,汪场镇,429006104000
湖北省,省直辖县级行政区划,429000000000,天门市,429006000000,渔薪镇,429006105000
湖北省,省直辖县级行政区划,429000000000,天门市,429006000000,黄潭镇,429006106000
湖北省,省直辖县级行政区划,429000000000,天门市,429006000000,岳口镇,429006107000
湖北省,省直辖县级行政区划,429000000000,天门市,429006000000,横林镇,429006108000
湖北省,省直辖县级行政区划,429000000000,天门市,429006000000,彭市镇,429006109000
湖北省,省直辖县级行政区划,429000000000,天门市,429006000000,麻洋镇,429006110000
湖北省,省直辖县级行政区划,429000000000,天门市,429006000000,多祥镇,429006111000
